"id","period","stage","possession","run_type","minute","min_speed","max_speed","distance","player_appearance_id"
1326468,"half_2","bottom",3761,"hsr",21,"5.34","7.09","493.8224",65769
1326469,"half_2","middle",3761,"hsr",38,"5.51","6.23","211.01000000000002",65769
1326470,"half_2","middle",3761,"hsr",39,"5.45","6.63","860.0568",65769
1326471,"half_2","middle",3761,"hsr",40,"5.43","6.64","594.968",65769
1326472,"half_2","bottom",3761,"sprint",42,"6.99","7.2","161.91320000000002",65769
1326473,"half_2","top",3760,"sprint",42,"6.8","9.37","311.45480000000003",65769
1326474,"half_2","bottom",3760,"sprint",43,"6.96","7.86","396.288",65769
1326475,"half_2","middle",3761,"hsr",42,"5.49","5.73","144.61599999999999",65769
1326476,"half_2","bottom",3761,"hsr",42,"5.51","6.95","143.9212",65769
1326477,"half_2","bottom",3761,"hsr",42,"5.5","6.96","137.6508",65769
1326478,"half_2","top",3760,"hsr",42,"5.57","6.75","140.14239999999998",65769
1326479,"half_2","middle",3760,"hsr",43,"5.41","6.91","166.23399999999998",65769
1326480,"half_2","middle",3761,"hsr",45,"5.44","5.69","217.2616",65769
1326481,"half_2","bottom",3761,"sprint",50,"6.93","8.33","576.876",65769
1326482,"half_2","bottom",3760,"hsr",49,"5.43","5.82","248.308",65769
1326483,"half_2","middle",3760,"hsr",49,"5.43","5.52","180.4384",65769
721268,"half_1","bottom",2380,"hsr",39,"5.51","6.12","15.339212121212118",41578
721278,"half_2","bottom",2380,"hsr",2,"5.53","5.98","12.339185185185185",41578
721279,"half_2","top",2381,"sprint",3,"7.02","7.79","16.84362105263158",41578
721280,"half_2","top",2381,"hsr",1,"5.51","5.75","6.344220689655173",41578
721281,"half_2","bottom",2380,"hsr",1,"5.52","6.28","11.767448",41578
721254,"half_1","top",2380,"hsr",12,"5.52","5.69","6.305986206896552",41578
721273,"half_1","middle",2381,"hsr",42,"5.55","7","7.112386206896552",41578
721255,"half_1","middle",2380,"hsr",15,"4.04","6.97","6.5770370370370355",41578
721247,"half_1","top",2380,"hsr",2,"5.55","6.96","5.246563636363636",41578
721248,"half_1","top",2380,"sprint",2,"7.02","8","14.999096",41578
721249,"half_1","top",2381,"hsr",9,"5.51","6.5","22.116263736263736",41578
721250,"half_1","top",2381,"sprint",10,"7.01","7.44","13.416731914893617",41578
721251,"half_1","top",2381,"hsr",10,"5.51","6.98","6.325384615384616",41578
721252,"half_1","middle",2381,"hsr",8,"5.51","6.1","12.254339622641504",41578
721253,"half_1","top",2381,"hsr",10,"4.01","6.97","6.089472000000001",41578
721256,"half_1","middle",2380,"sprint",15,"7.01","8.48","31.282812",41578
721257,"half_1","bottom",2380,"hsr",20,"5.52","6.8","34.518189781021896",41578
721258,"half_1","top",2381,"hsr",21,"5.51","5.93","8.794953846153847",41578
721259,"half_1","middle",2380,"hsr",22,"5.53","6.17","13.050714285714285",41578
721260,"half_1","middle",2380,"hsr",25,"4.03","6","8.846789743589746",41578
721274,"half_1","bottom",2381,"sprint",42,"7.03","7.24","8.027696551724139",41578
721261,"half_1","bottom",2381,"hsr",25,"4.04","6.62","10.731627272727273",41578
721262,"half_1","top",2381,"hsr",35,"5.51","6.01","14.875963076923076",41578
721263,"half_1","middle",2380,"hsr",31,"5.52","6.67","28.835655172413794",41578
721264,"half_1","bottom",2380,"hsr",31,"5.51","6.24","25.41226168224299",41578
721265,"half_1","top",2381,"hsr",32,"5.52","5.97","12.316414814814813",41578
721275,"half_1","bottom",2381,"hsr",42,"5.55","7","7.375666666666668",41578
721266,"half_1","bottom",2380,"hsr",34,"5.51","6.16","20.26241860465116",41578
721267,"half_1","top",2381,"hsr",38,"5.53","6.04","8.201666666666664",41578
721277,"half_1","bottom",2380,"hsr",44,"5.52","5.77","8.86392",41578
721269,"half_1","bottom",2380,"hsr",42,"4.06","6.32","15.673666666666664",41578
721270,"half_1","bottom",2380,"hsr",41,"4.02","6.98","5.806733333333334",41578
721271,"half_1","middle",2380,"sprint",41,"7.02","7.74","30.91870476190476",41578
721272,"half_1","top",2381,"hsr",41,"5.54","7","10.214634146341462",41578
721276,"half_1","middle",2380,"hsr",42,"5.51","6.26","14.61441935483871",41578
721282,"half_2","top",2380,"hsr",2,"5.51","6.57","21.675289887640446",41578
721283,"half_2","bottom",2380,"hsr",2,"5.51","5.63","8.268136842105262",41578
721284,"half_2","middle",2381,"hsr",3,"5.56","6.98","6.048768",41578
721285,"half_2","middle",2381,"hsr",7,"5.53","6.99","7.7403125",41578
721286,"half_2","top",2381,"sprint",7,"7.02","7.3","8.06863448275862",41578
721287,"half_2","top",2381,"hsr",7,"5.53","6.99","5.8163166666666655",41578
721288,"half_2","middle",2381,"hsr",8,"5.55","6.97","9.04397837837838",41578
721289,"half_2","top",2381,"sprint",8,"7.01","7.61","16.572070175438597",41578
721297,"half_2","middle",2380,"hsr",28,"5.51","6.39","13.810903448275862",41578
721290,"half_2","bottom",2380,"hsr",9,"5.51","6.47","25.671905660377355",41578
721291,"half_2","middle",2381,"hsr",11,"5.52","6.99","10.803945454545456",41578
721292,"half_2","top",2381,"sprint",11,"7.02","8.45","35.57199292035398",41578
721293,"half_2","bottom",2380,"hsr",16,"5.57","7","8.460811764705882",41578
721294,"half_2","middle",2380,"hsr",16,"4.14","7","4.841579999999999",41578
721295,"half_2","middle",2380,"sprint",16,"7.02","7.39","13.07113043478261",41578
721296,"half_2","top",2380,"hsr",24,"5.52","6.76","18.027616438356166",41578
721298,"half_2","top",2381,"hsr",30,"5.51","6.41","21.1671",41578
721299,"half_2","middle",2381,"hsr",31,"4.05","7","7.936775",41578
721300,"half_2","middle",2381,"sprint",31,"7.02","7.21","9.432952941176472",41578
721301,"half_2","top",2381,"hsr",31,"5.54","7","7.130537931034483",41578
721302,"half_2","top",2381,"hsr",31,"5.54","5.95","7.431757575757576",41578
752969,"half_2","bottom",2435,"hsr",48,"5.52","5.8","7.526717647058823",42727
752968,"half_2","middle",2434,"sprint",44,"7.03","7.4","9.597564705882354",42727
752961,"half_2","top",2434,"hsr",44,"5.54","6.99","6.798985714285715",42727
752928,"extra_time_1","bottom",2435,"hsr",15,"5.51","6.24","5.650175999999999",42727
752929,"extra_time_1","bottom",2435,"hsr",15,"5.51","5.84","5.26815",42727
752930,"extra_time_2","bottom",2434,"hsr",2,"5.51","5.74","6.1101",42727
752943,"half_2","bottom",2435,"hsr",4,"5.55","6.98","5.290854545454546",42727
752923,"extra_time_1","bottom",2434,"hsr",1,"5.51","6.15","11.527936",42727
752924,"extra_time_1","top",2435,"hsr",5,"5.53","7.14","23.27132444444445",42727
752925,"extra_time_1","top",2435,"sprint",5,"7.01","7.14","6.243791304347827",42727
752926,"extra_time_1","bottom",2435,"hsr",9,"5.54","7","8.082230303030304",42727
752958,"half_2","bottom",2435,"hsr",39,"5.51","5.56","4.6558909090909095",42727
752927,"extra_time_1","bottom",2435,"sprint",9,"7.01","7.68","18.185083870967745",42727
752931,"extra_time_2","middle",2435,"hsr",10,"5.51","6.89","33.2655879699248",42727
752932,"extra_time_2","bottom",2435,"hsr",13,"5.53","5.93","7.6462941176470585",42727
752933,"half_1","middle",2435,"hsr",45,"5.53","6.99","32.31955488721804",42727
752934,"half_1","bottom",2435,"sprint",45,"7.01","7.83","28.148547368421056",42727
752967,"half_2","middle",2434,"hsr",44,"5.53","7","5.818233333333334",42727
752935,"half_1","middle",2434,"hsr",47,"5.53","6.35","11.384574999999998",42727
752936,"half_2","bottom",2434,"hsr",2,"5.51","5.64","4.6994181818181815",42727
752937,"half_2","bottom",2434,"hsr",1,"1.22","7.46","7.988717647058824",42727
752946,"half_2","bottom",2435,"hsr",10,"5.51","5.81","7.077299999999999",42727
752938,"half_2","middle",2434,"hsr",2,"5.52","6.01","16.33030985915493",42727
752939,"half_2","top",2434,"hsr",4,"5.52","6.12","14.42276129032258",42727
752940,"half_2","middle",2434,"hsr",4,"5.51","5.95","13.463077966101697",42727
752941,"half_2","middle",2435,"hsr",4,"4.14","6.94","3.532853333333333",42727
752942,"half_2","middle",2435,"sprint",4,"7.01","8.15","30.7122101010101",42727
752944,"half_2","bottom",2434,"hsr",9,"5.51","6.48","16.44613529411765",42727
752945,"half_2","bottom",2434,"sprint",9,"5.56","9.35","12.414502564102563",42727
752947,"half_2","middle",2435,"hsr",12,"5.52","7.04","46.60440225988701",42727
752948,"half_2","middle",2435,"sprint",12,"7.01","7.04","5.6232380952380945",42727
752949,"half_2","bottom",2435,"sprint",12,"7.03","8.05","21.166834285714284",42727
752950,"half_2","bottom",2435,"hsr",15,"5.51","6.21","23.95482352941176",42727
752951,"half_2","middle",2435,"hsr",22,"4.07","7","7.400799999999999",42727
752952,"half_2","middle",2435,"sprint",22,"7.01","7.22","13.733877551020408",42727
752953,"half_2","bottom",2434,"hsr",22,"5.54","6.99","9.682789743589744",42727
752954,"half_2","middle",2435,"hsr",30,"5.53","6.33","20.226704761904763",42727
752955,"half_2","middle",2435,"sprint",32,"5.52","8.28","20.432454545454547",42727
752956,"half_2","top",2435,"hsr",32,"5.51","6.3","7.068",42727
752957,"half_2","bottom",2435,"hsr",33,"5.52","7.04","29.472778947368425",42727
752959,"half_2","top",2435,"hsr",37,"5.55","6.71","17.13560579710145",42727
752960,"half_2","middle",2434,"hsr",38,"5.52","6.15","14.949506249999999",42727
752962,"half_2","middle",2435,"hsr",43,"4.1","6.22","14.077006666666664",42727
752963,"half_2","middle",2435,"hsr",43,"5.52","6.14","10.905719148936171",42727
752964,"half_2","bottom",2435,"hsr",43,"4.07","7.26","16.195303225806448",42727
752965,"half_2","bottom",2435,"sprint",43,"7.02","7.26","6.027763636363636",42727
752966,"half_2","middle",2434,"hsr",43,"5.51","6.44","8.410499999999999",42727
705166,"half_2","bottom",2346,"sprint",48,"7.01","7.27","6.3164869565217385",40825
705167,"half_2","bottom",2346,"hsr",48,"4.08","7.27","15.977311475409838",40825
705168,"half_2","bottom",2346,"hsr",48,"5.57","6.82","13.229192452830183",40825
705169,"half_2","bottom",2346,"hsr",50,"5.57","6.99","5.530991304347827",40825
705170,"half_2","bottom",2346,"sprint",50,"7.05","7.92","15.83193962264151",40825
721630,"half_2","middle",2380,"hsr",39,"4.03","6.4","9.737756097560975",41562
721631,"half_2","middle",2381,"hsr",40,"5.51","5.66","5.1612",41562
721632,"half_2","middle",2380,"hsr",40,"5.53","6.63","16.875037681159423",41562
721633,"half_2","middle",2380,"hsr",45,"4.1","6","6.30372857142857",41562
721634,"half_2","top",2380,"hsr",46,"5.51","5.91","14.073683870967743",41562
721628,"half_2","top",2381,"sprint",38,"7.01","7.37","6.369669565217392",41562
721629,"half_2","middle",2380,"hsr",38,"4.1","5.9","5.531904000000001",41562
721626,"half_2","bottom",2380,"hsr",38,"4.05","6.04","7.7344235294117665",41562
721627,"half_2","top",2381,"hsr",38,"4.04","7.37","14.209888888888889",41562
676989,"half_1","middle",2291,"hsr",11,"5.54","5.78","4.551619047619048",39579
676996,"half_1","bottom",2291,"hsr",37,"5.54","5.85","5.968444444444443",39579
676983,"half_1","middle",2290,"hsr",2,"4.01","5.9","5.534592000000001",39579
676984,"half_1","middle",2291,"hsr",3,"5.54","7.23","14.508214285714287",39579
676985,"half_1","middle",2291,"hsr",8,"5.52","6.99","6.207692307692309",39579
676986,"half_1","middle",2290,"hsr",7,"4.05","6.51","8.622833333333332",39579
676987,"half_1","middle",2291,"sprint",8,"7.05","8.32","18.2536813559322",39579
676988,"half_1","top",2291,"hsr",11,"4.09","6.94","13.686955555555555",39579
676990,"half_1","middle",2291,"sprint",15,"5.6","8.83","18.398652631578944",39579
676991,"half_1","middle",2291,"hsr",17,"5.51","5.76","5.445888",39579
676992,"half_1","top",2291,"sprint",26,"5.58","7.68","9.2349",39579
676993,"half_1","top",2291,"hsr",28,"4.06","6.96","34.291813533834585",39579
676994,"half_1","middle",2290,"sprint",31,"5.54","10.22","44.441514754098364",39579
676995,"half_1","bottom",2291,"hsr",36,"4.04","6.03","6.792573333333333",39579
676997,"half_1","bottom",2291,"hsr",44,"5.51","7","17.61942352941177",39579
676998,"half_1","middle",2291,"sprint",44,"7.01","7.67","18.038290322580643",39579
676999,"half_1","middle",2291,"hsr",46,"4.02","6.12","11.348767346938775",39579
677000,"half_2","top",2291,"hsr",3,"4.02","5.94","6.030844444444444",39579
677001,"half_2","top",2291,"sprint",4,"5.53","8.56","25.707851851851856",39579
677002,"half_2","middle",2290,"hsr",7,"5.51","5.76","6.812516129032258",39579
677003,"half_2","middle",2290,"hsr",7,"5.53","5.94","5.331400000000001",39579
677004,"half_2","top",2291,"hsr",7,"5.51","5.93","10.879325",39579
677005,"half_2","top",2291,"hsr",10,"5.36","6.97","30.83073488372093",39579
677006,"half_2","top",2290,"hsr",11,"4.06","6.83","12.979892307692307",39579
686512,"half_2","top",2307,"hsr",52,"5.52","6.97","7.047889655172415",39955
686513,"half_2","middle",2307,"hsr",51,"5.53","5.68","4.499809523809523",39955
686500,"half_2","middle",2307,"hsr",37,"5.52","6.99","9.651220512820514",39955
686501,"half_2","middle",2307,"hsr",37,"4.1","7","6.1397759999999995",39955
686502,"half_2","middle",2307,"hsr",37,"5.53","5.77","4.773490909090909",39955
686514,"half_2","middle",2307,"sprint",52,"7.01","7.31","10.368778378378378",39955
686485,"half_2","top",2306,"hsr",22,"5.56","6.86","14.306133333333332",39955
686486,"half_2","middle",2307,"sprint",22,"5.55","8.2","14.322638297872338",39955
686487,"half_2","bottom",2307,"hsr",24,"5.52","7","8.679611111111111",39955
686488,"half_2","bottom",2307,"sprint",24,"7.01","7.51","10.859694736842105",39955
686489,"half_2","top",2306,"hsr",25,"4.04","6.79","13.710501818181818",39955
686490,"half_2","bottom",2307,"hsr",29,"4.08","6.73","11.358391304347826",39955
686491,"half_2","middle",2307,"hsr",26,"5.52","7","12.015584",39955
686492,"half_2","bottom",2307,"sprint",26,"5.56","7.63","12.75419090909091",39955
686493,"half_2","middle",2307,"sprint",26,"5.55","7.61","8.591733333333332",39955
686494,"half_2","middle",2307,"hsr",29,"5.54","6.3","9.87592380952381",39955
686495,"half_2","middle",2307,"hsr",31,"5.52","6.35","15.189300000000001",39955
686496,"half_2","middle",2307,"hsr",31,"5.54","6.99","9.292452631578946",39955
686497,"half_2","middle",2307,"sprint",31,"7.03","7.6","11.52723",39955
686498,"half_2","top",2307,"sprint",34,"5.55","8.16","17.08967857142857",39955
686499,"half_2","middle",2307,"sprint",37,"7.01","7.22","11.442731707317074",39955
686503,"half_2","top",2307,"hsr",38,"5.52","6.64","15.033836065573773",39955
686504,"half_2","top",2307,"hsr",38,"4.05","6.11","7.559757575757575",39955
686505,"half_2","middle",2306,"sprint",44,"7.03","7.66","15.748066666666668",39955
686506,"half_2","bottom",2306,"hsr",41,"4.04","6.51","10.839644444444444",39955
686507,"half_2","bottom",2307,"hsr",44,"4.03","7","8.930055555555555",39955
686508,"half_2","middle",2306,"hsr",45,"5.51","6.99","11.013297777777778",39955
686509,"half_2","bottom",2306,"sprint",45,"7.02","7.31","9.800548571428571",39955
686510,"half_2","bottom",2306,"hsr",45,"5.54","6.99","6.312692307692307",39955
686511,"half_2","bottom",2307,"hsr",52,"5.53","6.97","6.066815999999999",39955
686515,"half_2","middle",2307,"hsr",52,"6.14","6.99","19.148042666666665",39955
686516,"half_2","top",2307,"sprint",52,"7.01","7.38","11.596487804878047",39955
686517,"half_2","middle",2307,"hsr",53,"5.53","6.97","6.066816",39955
686518,"half_2","top",2306,"sprint",53,"7.01","8.57","51.48056829268292",39955
686519,"half_2","top",2306,"hsr",53,"5.55","6.97","5.018285714285714",39955
686520,"half_2","middle",2306,"hsr",56,"5.51","6.8","27.82571785714286",39955
741393,"half_2","top",2417,"hsr",34,"5.52","5.65","5.3806080000000005",42300
741382,"extra_time_2","top",2416,"hsr",16,"5.54","6.96","5.557773913043478",42300
741371,"extra_time_2","top",2417,"hsr",1,"4.09","5.97","5.819615384615385",42300
741373,"extra_time_2","top",2417,"hsr",2,"4.01","5.97","6.049718518518518",42300
741380,"extra_time_2","top",2416,"hsr",16,"5.51","6.28","12.720392592592598",42300
741364,"extra_time_1","top",2417,"hsr",4,"4.06","5.99","7.931908571428571",42300
741365,"extra_time_1","middle",2416,"hsr",3,"4.08","6.84","35.59909142857143",42300
741366,"extra_time_1","middle",2416,"hsr",5,"4.05","6.38","26.693901818181818",42300
741367,"extra_time_1","top",2416,"hsr",7,"5.51","6.93","49.05464924623115",42300
741368,"extra_time_1","top",2416,"sprint",6,"5.58","8.72","16.565192307692303",42300
741369,"extra_time_1","bottom",2417,"hsr",11,"4.44","6.81","8.921888888888889",42300
741370,"extra_time_2","top",2417,"hsr",1,"5.51","6.05","10.550739130434783",42300
741372,"extra_time_2","top",2417,"hsr",1,"5.51","6.49","35.19042253521127",42300
741374,"extra_time_2","middle",2416,"hsr",5,"4.01","6.92","17.181952941176473",42300
741375,"extra_time_2","middle",2416,"hsr",6,"5.51","7","6.021504",42300
741376,"extra_time_2","middle",2416,"sprint",7,"7.06","8.2","24.120348717948715",42300
741377,"extra_time_2","top",2416,"hsr",7,"4.03","6.76","11.66168510638298",42300
741378,"extra_time_2","middle",2417,"hsr",9,"5.51","5.6","5.3468160000000005",42300
741391,"half_2","top",2417,"sprint",34,"7.01","7.55","15.606340740740743",42300
741379,"extra_time_2","bottom",2417,"hsr",14,"4.08","7.03","19.558026315789473",42300
741381,"extra_time_2","top",2417,"sprint",16,"5.56","7.92","15.500076923076922",42300
741383,"extra_time_2","top",2416,"hsr",16,"4.12","5.95","9.740483720930234",42300
741384,"extra_time_2","middle",2416,"sprint",17,"5.55","8.68","25.954370370370366",42300
741392,"half_2","top",2417,"hsr",34,"5.54","6.98","5.296963636363635",42300
741385,"half_2","middle",2416,"hsr",19,"4.09","6.93","18.46237808219178",42300
741386,"half_2","middle",2416,"hsr",24,"5.51","6.24","9.565268292682925",42300
741395,"half_2","middle",2417,"hsr",41,"4.07","6.86","31.097476666666672",42300
741387,"half_2","middle",2417,"hsr",26,"4.02","6.24","21.217054945054944",42300
741388,"half_2","middle",2417,"hsr",26,"4.05","6.4","17.05554929577465",42300
741389,"half_2","middle",2417,"hsr",27,"5.51","6.23","12.665429629629628",42300
741390,"half_2","middle",2417,"hsr",34,"4.08","6.98","7.350146666666667",42300
741394,"half_2","top",2416,"hsr",34,"5.51","5.95","20.482657777777778",42300
741396,"half_2","middle",2416,"hsr",43,"5.51","6.94","5.71435",42300
741397,"half_2","top",2416,"sprint",43,"7.01","9.38","30.992621739130445",42300
741398,"half_2","middle",2417,"hsr",43,"5.52","6.25","32.46224927536232",42300
741399,"half_2","middle",2416,"hsr",45,"5.55","7.24","19.270816216216218",42300
741400,"half_2","middle",2416,"sprint",45,"7.03","7.24","6.592950000000001",42300
