position,minute_in,last15_sprints,last15_hsr,last15_distance,last15_mean_max_speed,last15_peak_speed,last15_shots,last15_shots_on_target,last15_shots_under_press,last15_shots_top_third,cumul_sprints,cumul_hsr,cumul_distance,cumul_mean_max_speed,cumul_peak_speed,cumul_shots,cumul_shots_on_target,cumul_shots_under_press,cumul_shots_top_third,last15_received_passes,cumul_received_passes,last15_action_accuracy,cumul_action_accuracy,last15_average_angle,cumul_average_angle,last15_sprint_dist,cumul_sprint_dist,last15_sprint_ratio,last15_fatigue,scored_after
D,0,2,5,56.59,6.693,7.48,0,0,0,0,8,24,344.22,6.753,7.81,0,0,0,0,3.0,6.0,0.0,0.5714285714285714,0.0,-18.97178661705629,17.937113694581285,111.11832535296816,0.311462297179741,0.16392445397138056,0
D,0,1,2,26.44,6.75,7.24,0,0,0,0,2,17,199.34,6.31,7.76,0,0,0,0,2.0,5.0,1.0,0.5555555555555556,-30.0261420816412,-0.6864115326691035,5.735238095238096,25.00928117216117,0.20901013466611137,0.1319756414096037,0
D,0,0,1,12.52,6.68,6.68,0,0,0,0,5,11,181.12,6.981,9.02,0,0,0,0,0.0,0.0,1.0,0.5,-12.57337532084982,-21.662464323413726,0.0,66.45133721236513,0.0,0.06874588183615199,0
D,0,1,6,108.05,6.893,8.68,0,0,0,0,6,24,371.85,6.76,8.68,0,0,0,0,1.0,7.0,0.6666666666666666,0.8125,-33.24602627760005,-17.70367763887691,59.847289206816754,140.99398998122751,0.5488059532949725,0.2897948236556256,0
M,0,0,2,22.36,6.175,6.18,0,0,0,0,4,19,296.31,6.725,8.56,0,0,0,0,1.0,11.0,0.5,0.6296296296296297,20.069297589166815,9.754968974684335,0.0,77.2410242993015,0.0,0.07520769567118496,0
A,0,2,7,125.85,6.794,9.82,0,0,0,0,7,31,497.04,6.841,9.82,2,1,1,2,1.0,6.0,0.5,0.6363636363636364,0.0,-17.733408412966316,51.16127946428571,134.1040855821227,0.40332108367588265,0.25269054694402054,0
M,0,2,5,61.73,6.753,7.83,0,0,0,0,9,26,415.67,6.772,7.83,1,0,1,1,0.0,0.0,1.0,0.9,-29.005197542305748,-12.381238620951656,28.791355555555555,94.90807806421559,0.4589726694652568,0.14815081479348163,0
A,0,2,4,79.5,6.943,8.52,0,0,0,0,8,21,451.88,6.992,8.87,2,1,1,2,1.0,5.0,0.75,0.6923076923076923,-17.9507776355157,-43.89154994269637,31.913438366718026,191.05956440027202,0.3964402281579879,0.1755431902490726,0
G,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
A,0,3,8,192.36,7.085,9.75,0,0,0,0,7,24,494.06,6.788,9.75,1,1,1,1,1.0,4.0,1.0,0.7142857142857143,28.005636473812928,41.32211027808891,98.06561743232159,150.56194089274524,0.5071659983053454,0.38855896254999395,0
M,0,1,8,184.01,6.532,7.45,0,0,0,0,7,29,585.06,6.772,8.18,1,1,1,1,2.0,3.0,0.8333333333333334,0.6875,-23.216028520817524,-21.417444874683305,16.038785714285712,127.95306769367286,0.08669145297165404,0.3139780909804457,0
G,0,0,1,8.48,8.26,8.26,0,0,0,0,0,2,19.8,7.605,8.26,0,0,0,0,0.0,0.0,0.0,0.5,0.0,-83.51284534397671,0.0,0.0,0.0,0.4076923076923077,0
D,0,2,12,189.37,6.649,8.07,1,0,0,1,9,27,513.62,6.829,8.47,2,0,1,2,1.0,2.0,0.3333333333333333,0.5714285714285714,12.973672426775286,-0.8267877798668377,35.17412378094524,178.55224635055887,0.18476715754029122,0.3679802572772143,0
D,0,4,8,172.13,7.149,8.81,0,0,0,0,6,20,352.81,6.822,8.81,0,0,0,0,2.0,3.0,0.0,1.0,0.0,13.377087031684963,86.70607532545864,136.99435710683514,0.5008148519924833,0.4865040558491846,0
M,0,3,17,256.42,6.58,7.47,0,0,0,0,10,48,808.79,6.668,7.81,0,0,0,0,3.0,4.0,0.6666666666666666,0.625,26.11159539151802,25.53009604278659,43.90699393939394,140.83493016880826,0.1705655890738635,0.3166499956778918,0
M,0,2,10,117.47,6.622,7.61,0,0,0,0,6,27,390.54,6.674,8.5,0,0,0,0,0.0,0.0,0.5,0.3157894736842105,8.810936244181638,-13.72988760102474,32.23833498699831,90.43986117581457,0.2721223515404601,0.3000204321397558,0
A,0,1,5,69.68,6.708,8.73,2,1,2,2,9,27,504.91,6.974,9.33,3,1,3,3,2.0,2.0,0.3333333333333333,0.2857142857142857,42.62056662219105,7.987884450160125,41.752452996555675,183.45938024079456,0.5907251414340078,0.13773200766934832,1
D,0,2,5,141.62,7.353,9.14,0,0,0,0,4,13,290.24,7.066,9.14,0,0,0,0,0.0,0.0,0.5,0.8,32.821239343932405,36.70340379197863,63.930387691061846,103.31242041663454,0.4482568201588967,0.4862656228540036,0
M,0,2,7,149.05,7.011,7.53,0,0,0,0,5,28,469.7,6.585,8.14,0,0,0,0,3.0,6.0,0.6666666666666666,0.7333333333333333,-30.070245285346857,-28.517799500536437,24.504229770491804,85.36752088572577,0.16330709610457717,0.31665604418950505,0
M,0,2,16,214.0,6.583,8.73,0,0,0,0,7,47,726.01,6.64,8.88,0,0,0,0,0.0,0.0,0.5,0.6666666666666666,39.35701230196487,56.067329468926665,29.32889052631579,165.93150908366337,0.13641344430844554,0.2943563362264618,0
D,0,4,10,201.99,7.075,8.99,0,0,0,0,8,27,515.91,6.899,8.99,0,0,0,0,2.0,2.0,1.0,0.8,-29.965013039463926,-23.82735236270113,75.6301564223121,141.3956670585232,0.3725807006370368,0.39076434969337026,0
M,0,2,11,156.15,6.61,7.38,0,0,0,0,6,37,543.84,6.556,8.13,0,0,0,0,1.0,2.0,0.5,0.625,-20.162477440107462,-10.989842001220095,24.752428749292584,84.06811568720511,0.15750829620930692,0.2865979003010058,0
D,0,3,10,163.32,6.872,8.37,0,0,0,0,11,34,507.54,6.787,8.37,0,0,0,0,1.0,7.0,1.0,0.625,1.644108751388912,-14.848607543367248,56.45285454998108,167.57117990294924,0.34355437286989465,0.3211546780980847,0
D,0,0,6,79.89,6.323,6.78,0,0,0,0,2,23,279.23,6.313,7.76,0,0,0,0,0.0,0.0,0.0,0.5555555555555556,0.0,-0.6864115326691035,0.0,25.00928117216117,0.0,0.2850872497591264,0
D,0,1,6,94.25,6.703,7.71,0,0,0,0,6,17,275.37,6.896,9.02,0,0,0,0,1.0,2.0,0.0,0.5,0.0,-21.662464323413726,12.858172727272729,79.30950993963785,0.13499393939393942,0.3410283315844701,0
D,0,6,15,239.34,6.829,8.08,0,0,0,0,12,39,611.19,6.788,8.68,0,0,0,0,1.0,8.0,0.6666666666666666,0.7894736842105263,-35.37724340402171,-20.06015307422955,71.3600430120162,212.35403299324372,0.2969128859616219,0.3909570558160048,0
M,0,3,12,205.23,6.733,8.06,0,0,0,0,7,31,501.53,6.728,8.56,0,0,0,0,1.0,12.0,0.5,0.6206896551724138,0.0,9.754968974684335,59.623863732057416,136.8648880313589,0.28911343515520255,0.4083935287445526,0
A,0,2,10,175.81,6.604,8.43,3,0,3,3,9,41,672.85,6.784,9.82,5,1,4,5,3.0,9.0,0.0,0.6363636363636364,0.0,-17.733408412966316,34.808773406766335,168.912858988889,0.19687106728559658,0.26090376196482895,0
M,0,0,3,63.53,6.663,7.07,2,1,1,2,9,29,479.19,6.763,7.83,3,1,2,3,2.0,8.0,0.0,0.8571428571428571,0.0,-12.381238620951656,0.0,94.90807806421559,0.0,0.1323017972052729,0
A,0,3,12,224.05,6.919,9.58,2,1,0,2,11,33,675.93,6.967,9.58,4,2,1,4,2.0,7.0,0.0,0.5625,0.0,-43.89154994269637,84.34239838187702,275.40196278214904,0.37477182129249953,0.33097956952712987,0
G,0,1,1,17.68,9.62,9.62,0,0,0,0,1,1,17.68,9.62,9.62,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,7.321982608695652,7.321982608695652,0.3919690904012662,0.9464668094218416,0
A,0,4,15,204.9,6.686,7.64,0,0,0,0,11,39,698.96,6.749,9.75,1,1,1,1,1.0,5.0,0.0,0.7142857142857143,0.0,41.32211027808891,41.676538988968026,192.23847988171326,0.20241155409892192,0.29273101320075434,0
M,0,2,10,154.57,6.608,7.48,0,0,0,0,9,39,739.63,6.731,8.18,1,1,1,1,1.0,4.0,1.0,0.7368421052631579,4.356998642069601,-15.894349835379112,21.893115217391298,149.84618291106418,0.14072838733297743,0.20870070075476282,0
G,0,0,0,0.0,0.0,0.0,0,0,0,0,0,2,19.8,7.605,8.26,0,0,0,0,0.0,0.0,0.0,0.5,0.0,-83.51284534397671,0.0,0.0,0.0,0.0,0
D,0,5,9,207.35,7.211,8.47,0,0,0,0,14,36,720.97,6.936,8.47,2,0,1,2,2.0,4.0,0.6666666666666666,0.6,2.284127817334963,0.2101840858670959,123.40260090728948,301.95484725784837,0.5922851015468658,0.28720029918140644,0
D,0,1,8,113.99,6.569,7.97,0,0,0,0,7,28,466.8,6.757,8.81,0,0,0,0,0.0,0.0,0.6666666666666666,0.8,-47.24749254486211,-16.935202756588573,21.172354285714288,158.16671139254944,0.18412343930528124,0.2436725096194955,0
M,0,3,16,356.52,6.715,7.59,0,0,0,0,13,64,1165.31,6.68,7.81,0,0,0,0,0.0,0.0,0.0,0.625,0.0,25.53009604278659,49.16968618132795,190.0046163501362,0.13752988974414843,0.3056820227898243,0
M,0,5,13,188.72,6.886,8.31,0,0,0,0,11,40,579.26,6.749,8.5,0,0,0,0,1.0,4.0,0.5,0.3333333333333333,-78.45883282689186,-22.976879776148614,61.83679935574229,152.27666053155687,0.32593716717131715,0.32523351601006445,0
A,0,5,9,239.69,7.281,9.63,1,1,1,1,14,36,744.6,7.06,9.63,4,2,4,4,1.0,3.0,1.0,0.375,-10.623905126545406,1.7839545912582817,75.85080529268907,259.3101855334836,0.3151389974352448,0.3214726394849785,0
D,0,1,10,125.37,6.31,7.5,0,0,0,0,5,23,415.61,6.769,9.14,0,0,0,0,0.0,0.0,0.0,0.5714285714285714,0.0,36.70340379197863,9.972297142857142,113.28471755949168,0.07891348534349246,0.30092892633398144,0
M,0,2,5,73.77,6.746,9.09,0,0,0,0,7,33,543.47,6.614,9.09,0,0,0,0,1.0,7.0,0.0,0.6875,0.0,-28.517799500536437,37.12218256716419,122.48970345288996,0.49648498819264664,0.1354895586533693,0
M,0,5,15,361.32,6.771,8.29,0,0,0,0,12,62,1087.33,6.676,8.88,0,0,0,0,1.0,5.0,0.0,0.5714285714285714,0.0,56.067329468926665,106.44586789227081,272.37737697593417,0.2937896552557706,0.3319948912554097,0
D,0,1,4,95.76,6.686,8.28,0,0,0,0,9,31,611.67,6.872,8.99,0,0,0,0,1.0,3.0,1.0,0.8333333333333334,-51.57256893040592,-29.37639567624209,20.7768,162.1724670585232,0.214725093013642,0.15629947606378639,0
M,0,1,14,279.45,6.596,8.79,0,0,0,0,7,51,823.29,6.566,8.79,0,0,0,0,0.0,0.0,0.0,0.5555555555555556,0.0,-10.989842001220095,32.93075294117647,116.99886862838157,0.11742111941942047,0.3390190345630785,0
D,0,0,7,126.29,6.203,6.62,1,0,0,1,11,41,633.83,6.709,8.37,1,0,0,1,1.0,8.0,1.0,0.6666666666666666,-38.74375616419324,-18.831132313504913,0.0,167.57117990294924,0.0,0.1989351479923759,0
D,0,0,3,36.51,6.243,6.71,0,0,0,0,2,26,315.74,6.306,7.76,0,0,0,0,2.0,7.0,0.5,0.5454545454545454,65.70749005521266,10.379238731977857,0.0,25.00928117216117,0.0,0.1152680431899981,0
D,0,0,2,16.21,5.83,5.92,0,0,0,0,6,19,291.58,6.811,9.02,0,0,0,0,1.0,3.0,0.0,0.47619047619047616,0.0,-21.662464323413726,0.0,79.30950993963785,0.0,0.055403650283683104,0
D,0,3,9,190.53,6.891,8.87,0,0,0,0,15,48,801.73,6.808,8.87,0,0,0,0,5.0,13.0,0.75,0.782608695652174,-5.995330733570772,-18.405468092975575,66.52104984301413,278.8750828362579,0.3473139969874909,0.2373525344761003,0
A,1,1,5,74.02,6.847,9.56,0,0,0,0,1,5,74.02,6.847,9.56,0,0,0,0,6.0,6.0,0.375,0.375,17.369044711249575,17.369044711249575,17.8153962264151,17.8153962264151,0.2374752896083058,0.9866702212743268,0
M,0,3,5,107.52,7.264,9.04,0,0,0,0,10,36,609.05,6.821,9.04,0,0,0,0,4.0,16.0,0.8,0.6470588235294118,32.72206236389733,14.129653429772523,65.05810344768733,201.92299147904623,0.5995033491309191,0.17624784853700518,0
M,0,0,4,57.09,6.335,6.75,0,0,0,0,9,33,536.29,6.722,7.83,3,1,2,3,5.0,13.0,0.8333333333333334,0.8518518518518519,-8.644239822615651,-11.56884757783513,0.0,94.90807806421559,0.0,0.10625546725232185,0
A,0,0,7,95.26,6.71,7.2,0,0,0,0,11,40,771.19,6.932,9.58,4,2,1,4,6.0,13.0,0.4444444444444444,0.52,24.427871140788795,-30.227665725999337,0.0,275.40196278214904,0.0,0.12336342091972183,0
G,0,1,0,11.84,9.34,9.34,0,0,0,0,2,1,29.52,9.527,9.62,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,11.840691891891892,19.162674500587542,0.9221722657236676,0.38794233289646135,0
A,1,0,1,5.84,6.02,6.02,1,1,1,1,0,1,5.84,6.02,6.02,1,1,1,1,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8538011695906432,0
M,1,2,5,84.08,6.776,8.44,0,0,0,0,2,5,84.08,6.776,8.44,0,0,0,0,4.0,4.0,0.3333333333333333,0.3333333333333333,70.86096265277082,70.86096265277082,23.805028284098057,23.805028284098057,0.2797958190420552,0.9882463563704749,0
G,0,0,0,0.0,0.0,0.0,0,0,0,0,0,2,19.8,7.605,8.26,0,0,0,0,0.0,0.0,0.0,0.5,0.0,-83.51284534397671,0.0,0.0,0.0,0.0,0
D,0,1,3,40.21,6.53,7.42,1,0,0,1,15,39,761.18,6.906,8.47,3,0,1,3,1.0,5.0,0.5,0.5833333333333334,-63.24375904789574,-8.854664933241882,9.027975,310.98282225784834,0.21907243387527298,0.05275656669028314,0
D,0,1,2,29.86,6.853,7.31,0,0,0,0,8,30,496.66,6.764,8.81,0,0,0,0,0.0,0.0,0.0,0.8,0.0,-16.935202756588573,6.630516666666666,164.7972280592161,0.2148579606826528,0.060000803761604306,0
M,1,2,14,221.21,6.554,7.82,0,0,0,0,2,15,225.91,6.501,7.82,0,0,0,0,1.0,1.0,1.0,0.5,-86.25259442959805,-86.25259442959805,25.360569459172858,25.360569459172858,0.11412883965245874,0.9748799083337006,0
M,1,2,9,133.44,6.712,8.0,0,0,0,0,3,10,166.11,6.772,8.0,0,0,0,0,0.0,0.0,0.6666666666666666,0.6666666666666666,-50.64010403622294,-50.64010403622294,47.56518828932261,53.21814067027499,0.3538023526429828,0.7985159475794387,0
A,1,1,7,89.02,6.735,7.98,0,0,0,0,1,7,89.02,6.735,7.98,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,21.09192,21.09192,0.23430259942235057,0.9888913574761165,0
M,1,2,13,160.53,6.372,7.31,0,0,0,0,2,14,182.51,6.409,7.31,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,20.422815999999997,20.422815999999997,0.12643357890175197,0.8747752166094491,0
D,0,1,0,13.79,7.99,7.99,0,0,0,0,6,23,429.39,6.811,9.14,0,0,0,0,0.0,0.0,0.0,0.5714285714285714,0.0,36.70340379197863,13.788391304347826,127.07310886383951,0.93227797865773,0.03204070726550338,0
M,0,1,3,42.33,6.548,8.17,0,0,0,0,8,36,585.8,6.608,9.09,0,0,0,0,0.0,0.0,0.5,0.6666666666666666,7.974210945697449,-25.200344005424267,20.24178787878788,142.73149133167783,0.46715411675023955,0.07213701431492843,0
D,0,2,9,105.84,6.436,8.73,0,0,0,0,11,40,717.51,6.778,8.99,0,0,0,0,0.0,0.0,0.0,0.8333333333333334,0.0,-29.37639567624209,31.096130561330558,193.26859761985378,0.2910532624609749,0.14730483918108309,0
M,0,2,12,177.54,6.656,8.78,1,0,1,1,9,63,1000.83,6.584,8.79,1,0,1,1,2.0,4.0,0.0,0.5555555555555556,0.0,-10.989842001220095,56.749139259259266,173.74800788764082,0.31785112164926216,0.1772156952776419,0
M,0,3,11,137.69,6.629,8.23,0,0,0,0,3,11,137.69,6.629,8.23,0,0,0,0,0.0,0.0,0.5,0.5,-61.19375048219912,-61.19375048219912,48.126868577235776,48.126868577235776,0.34701037260967466,0.9927896748143341,0
M,0,2,10,127.45,6.588,8.18,3,1,3,3,2,10,127.45,6.588,8.18,3,1,3,3,0.0,0.0,0.375,0.375,-17.40582452392658,-17.40582452392658,24.58364025974026,24.58364025974026,0.19138684515173424,0.9922148695990659,0
D,0,2,3,66.11,6.854,7.71,0,0,0,0,2,3,66.11,6.854,7.71,0,0,0,0,0.0,0.0,0.5,0.5,58.702292332782,58.702292332782,22.22915402298851,22.22915402298851,0.3312346002531442,0.9850990910445537,0
M,0,1,5,79.28,6.703,8.43,1,0,1,1,1,5,79.28,6.703,8.43,1,0,1,1,1.0,1.0,0.5,0.5,-66.99705823931684,-66.99705823931684,32.711215384615386,32.711215384615386,0.40746406806944924,0.9875435974090683,0
A,0,5,10,196.66,7.228,9.13,0,0,0,0,5,10,196.66,7.228,9.13,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,97.70137813316218,97.70137813316218,0.4942900846562895,0.9949408074471314,0
A,0,5,9,166.59,7.053,8.92,1,0,1,1,5,9,166.59,7.053,8.92,1,0,1,1,0.0,0.0,0.16666666666666666,0.16666666666666666,-6.341305926585249,-6.341305926585249,73.44954844969831,73.44954844969831,0.43826927889312195,0.9940330568649681,0
A,0,3,11,176.47,6.878,7.67,1,0,1,1,3,11,176.47,6.878,7.67,1,0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,30.357040612076098,30.357040612076098,0.17105449153139177,0.9943652448301121,0
G,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.3333333333333333,0.3333333333333333,11.031844947860948,11.031844947860948,0.0,0.0,0.0,0.0,0
D,0,1,11,164.45,6.402,7.17,0,0,0,0,1,11,164.45,6.402,7.17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.974690909090908,5.974690909090908,0.03611176131212396,0.9939558779087337,0
D,0,0,6,57.77,6.082,6.98,0,0,0,0,0,6,57.77,6.082,6.98,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9829845159094777,1
M,0,3,10,208.44,6.946,8.97,0,0,0,0,3,10,208.44,6.946,8.97,0,0,0,0,0.0,0.0,0.3333333333333333,0.3333333333333333,-25.29940976574699,-25.29940976574699,77.77485246212122,77.77485246212122,0.3713466981575688,0.9952253628724217,0
G,0,0,1,10.69,7.77,7.77,0,0,0,0,0,1,10.69,7.77,7.77,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9144568006843455,0
D,0,2,9,128.46,6.79,7.73,1,1,0,1,2,9,128.46,6.79,7.73,1,1,0,1,2.0,2.0,0.6666666666666666,0.6666666666666666,46.09954407052781,46.09954407052781,22.333971428571424,22.333971428571424,0.1725163867493544,0.9922756063649003,0
D,0,2,12,163.46,6.62,7.31,1,0,0,1,2,12,163.46,6.62,7.31,1,0,0,1,1.0,1.0,1.0,1.0,-4.616362367974209,-4.616362367974209,15.749889499999998,15.749889499999998,0.0957672959990271,0.9939194941019093,0
D,0,2,7,141.14,6.894,9.4,0,0,0,0,2,7,141.14,6.894,9.4,0,0,0,0,2.0,2.0,1.0,1.0,5.401442287456193,5.401442287456193,33.852626,33.852626,0.23816396510482626,0.9929646827071901,0
D,0,2,9,144.48,6.857,8.63,0,0,0,0,2,9,144.48,6.857,8.63,0,0,0,0,0.0,0.0,1.0,1.0,7.695732577524616,7.695732577524616,29.887599215686276,29.887599215686276,0.20544129238167635,0.9931262029144899,0
M,0,1,10,123.42,6.344,7.38,0,0,0,0,1,10,123.42,6.344,7.38,0,0,0,0,2.0,2.0,1.0,1.0,35.45173264470426,35.45173264470426,9.86272,9.86272,0.07926957080855168,0.9919627069602958,1
A,0,1,8,110.61,6.608,7.99,0,0,0,0,1,8,110.61,6.608,7.99,0,0,0,0,1.0,1.0,0.6666666666666666,0.6666666666666666,-32.559743919617766,-32.559743919617766,15.531461538461537,15.531461538461537,0.13915833293129232,0.9910402293701281,1
A,0,2,8,88.41,6.594,7.64,0,0,0,0,2,8,88.41,6.594,7.64,0,0,0,0,1.0,1.0,0.3333333333333333,0.3333333333333333,-82.31625409810339,-82.31625409810339,25.881623597678917,25.881623597678917,0.28947124032746807,0.9888155687283302,1
M,0,5,8,197.29,7.175,8.74,1,0,0,1,5,8,197.29,7.175,8.74,1,0,0,1,3.0,3.0,0.5,0.5,51.53523452736953,51.53523452736953,92.09114586080584,92.09114586080584,0.4644265765333897,0.9949568813354178,0
M,0,3,11,173.06,6.694,7.69,0,0,0,0,3,11,173.06,6.694,7.69,0,0,0,0,1.0,1.0,0.7777777777777778,0.7777777777777778,-38.11837035311209,-38.11837035311209,42.53229098989899,42.53229098989899,0.2443541938980753,0.9942548546478226,0
M,0,4,13,233.57,6.884,9.05,2,0,1,2,4,13,233.57,6.884,9.05,2,0,1,2,5.0,5.0,0.75,0.75,-39.38660684183057,-39.38660684183057,81.81989966013072,81.81989966013072,0.3488080302687075,0.9957368802489662,1
M,0,1,6,91.45,6.584,8.88,0,0,0,0,4,17,229.14,6.614,8.88,0,0,0,0,0.0,0.0,0.0,0.3333333333333333,0.0,-61.19375048219912,22.594148571428573,70.72101714866434,0.24439317005331068,0.39736682019640224,0
M,0,1,2,23.33,6.69,7.43,0,0,0,0,3,12,150.77,6.608,8.18,3,1,3,3,1.0,1.0,0.3333333333333333,0.36363636363636365,1.5634557585006048,-12.663504453319783,11.36655,35.95019025974026,0.46718249075215784,0.15371944389536796,0
D,0,1,2,52.76,6.893,8.01,0,0,0,0,3,5,118.87,6.869,8.01,0,0,0,0,0.0,0.0,0.5,0.5,78.48698578607608,68.59463905942904,20.56978823529412,42.79894225828263,0.3826225490196079,0.4401434887795111,0
M,0,1,2,25.24,6.707,7.55,0,0,0,0,2,7,104.51,6.704,8.43,1,0,1,1,0.0,0.0,0.3333333333333333,0.4,19.502492185702064,-23.747283026807388,10.599567567567563,43.31078295218295,0.4039469347396175,0.23921903137143397,0
A,0,4,6,156.89,7.144,9.07,0,0,0,0,9,16,353.56,7.194,9.13,0,0,0,0,0.0,0.0,0.2,0.16666666666666666,77.85483973479485,77.85483973479485,78.893009735107,176.59438786826917,0.4996707184438977,0.4424921028880866,0
A,0,4,8,220.29,7.197,9.03,0,0,0,0,9,17,386.88,7.119,9.03,1,0,1,1,0.0,0.0,0.0,0.1111111111111111,0.0,-6.341305926585249,132.03653375318123,205.48608220287954,0.5966674217234454,0.567933381458183,0
A,0,6,14,255.21,6.882,7.8,0,0,0,0,9,25,431.68,6.88,7.8,1,0,1,1,1.0,2.0,0.25,0.16666666666666666,32.79016194581646,32.79016194581646,78.296600641214,108.65364125329009,0.30559541251791106,0.5898354442081908,0
G,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.3333333333333333,0.0,11.031844947860948,0.0,0.0,0.0,0.0,0
D,0,0,3,38.38,6.26,6.41,0,0,0,0,1,14,202.82,6.374,7.17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.974690909090908,0.0,0.18830340496516537,0
D,0,0,2,30.82,5.68,5.74,0,0,0,0,0,8,88.59,5.981,6.98,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3440116084384418,1
M,0,3,9,176.32,6.97,8.32,0,0,0,0,6,19,384.77,6.958,8.97,0,0,0,0,0.0,0.0,0.3333333333333333,0.3333333333333333,-50.21258191366551,-37.75599583970625,90.87564584946237,168.6504983115836,0.5124951829994494,0.45705990616170256,0
G,0,0,1,7.12,6.07,6.07,0,0,0,0,0,2,17.81,6.92,7.77,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3785220627325891,0
D,0,1,6,104.53,6.429,7.13,0,0,0,0,3,15,232.99,6.649,7.73,1,1,0,1,1.0,3.0,0.0,0.6666666666666666,0.0,46.09954407052781,6.238434782608696,28.57240621118012,0.059115273217177064,0.4467284926706269,0
D,0,2,6,112.88,6.86,8.72,0,0,0,0,4,18,276.34,6.707,8.72,1,0,0,1,2.0,3.0,1.0,1.0,-1.3891180528547715,-3.8095512891943493,47.00658662790697,62.756476127906964,0.4127729770627588,0.407009446888296,0
D,0,2,6,118.1,6.976,9.18,0,0,0,0,4,13,259.24,6.933,9.4,0,0,0,0,0.0,0.0,0.5,0.6666666666666666,-26.776264222846724,-10.687410967695264,36.811669767441856,70.66429576744186,0.3090820299533321,0.45381186596987394,0
D,0,2,5,111.74,6.806,8.83,0,0,0,0,4,14,256.21,6.837,8.83,0,0,0,0,0.0,0.0,1.0,1.0,13.832152815606996,11.202258427857405,36.08793538461538,65.97553460030166,0.32009877048621055,0.43443100968080556,0
M,0,2,8,151.47,6.863,8.22,0,0,0,0,3,18,274.9,6.591,8.22,0,0,0,0,2.0,4.0,0.5,0.7142857142857143,31.901493869082156,34.031637134455416,53.131408179271716,62.99412817927171,0.3484712283024314,0.549003262051468,1
A,0,0,5,39.4,5.906,6.08,0,0,0,0,1,13,150.01,6.357,7.99,0,0,0,0,0.0,0.0,1.0,0.8,-19.958587763024006,-26.259165841320886,0.0,15.531461538461537,0.0,0.2609098735183101,1
A,0,0,3,33.26,6.047,6.68,0,0,0,0,2,11,121.67,6.468,7.64,0,0,0,0,0.0,0.0,0.3333333333333333,0.3333333333333333,-49.95419149224086,-60.74154569419503,0.0,25.881623597678917,0.0,0.2711339365778104,1
M,0,1,6,122.11,6.776,7.37,0,0,0,0,6,14,319.4,7.036,8.74,1,0,0,1,3.0,6.0,0.2857142857142857,0.38461538461538464,-57.121007152690474,-2.792886312660471,26.20602197802198,118.29716783882782,0.21286672064025652,0.38111735330836455,0
M,0,2,9,125.87,6.657,8.38,0,0,0,0,5,20,298.94,6.678,8.38,0,0,0,0,2.0,3.0,0.8571428571428571,0.8125,-19.173696464355675,-29.37467471214759,41.8441763861709,84.37646737606988,0.32981931414968785,0.4196505967860239,0
M,0,2,7,125.83,6.803,8.04,0,0,0,0,6,20,359.4,6.856,9.05,2,0,1,2,3.0,8.0,0.4,0.6153846153846154,-62.151965683232746,-45.89099508223119,37.37943964388583,119.19933930401655,0.2947208045721504,0.34913984461709213,1
M,0,3,8,125.77,7.057,7.74,0,0,0,0,7,25,354.91,6.767,8.88,0,0,0,0,0.0,0.0,0.25,0.2857142857142857,-25.628914868585746,-43.41133267539243,50.22959493506493,120.95061208372928,0.39622619653754776,0.3533758534460959,0
M,0,0,5,60.46,6.266,6.85,0,0,0,0,3,17,211.23,6.522,8.18,3,1,3,3,1.0,2.0,0.5,0.38461538461538464,26.37558613804481,-4.8556863350468635,0.0,35.95019025974026,0.0,0.28487961174197807,0
D,0,2,5,82.14,7.121,7.67,0,0,0,0,5,10,201.01,6.987,8.01,0,0,0,0,1.0,1.0,0.4,0.4444444444444444,46.75487378717622,57.67475642330263,19.06282383838384,61.86176609666647,0.22928582918431367,0.40661353398346617,0
M,0,0,6,89.06,6.285,6.94,1,1,1,1,2,13,193.58,6.537,8.43,2,1,2,2,0.0,0.0,1.0,0.5714285714285714,-70.72550667780735,-39.40669091047404,0.0,43.31078295218295,0.0,0.45770377222736147,0
